,file,key,value
1290,programs.json,name,Computer Science
1291,programs.json,name,Speech Communication and Rhetoric
1292,programs.json,name,Computer Science
1293,programs.json,name,Journalism
1294,programs.json,name,Computer Science
1295,programs.json,name,Computer Science
1296,programs.json,name,Journalism
1297,programs.json,name,"Drama and Dramatics/Theatre Arts, General"
1298,programs.json,name,"Computer and Information Sciences, General"
1299,programs.json,name,"Computer and Information Sciences, General"
1300,programs.json,name,Journalism
1301,programs.json,name,Electrical and Electronics Engineering
1302,programs.json,name,Cinematography and Film/Video Production
1303,programs.json,name,"Professional, Technical, Business, and Scientific Writing"
1304,programs.json,name,"Computer and Information Sciences, General"
1305,programs.json,name,Graphic Design
1306,programs.json,name,Graphic Design
1307,programs.json,name,Cinematography and Film/Video Production
1308,programs.json,name,Radio and Television Broadcasting Technology/Technician
1309,programs.json,name,"Graphic Communications, General"
1310,programs.json,name,Prepress/Desktop Publishing and Digital Imaging Design
1311,programs.json,KEY,Accommodation and Food Services
1312,programs.json,name,Food Preparation/Professional Cooking/Kitchen Assistant
1313,programs.json,name,Bartending/Bartender
1314,programs.json,name,Speech Communication and Rhetoric
1315,programs.json,name,"Hospitality Administration/Management, General"
1316,programs.json,name,"Hospitality Administration/Management, General"
1317,programs.json,name,Culinary Arts/Chef Training
1318,programs.json,name,Culinary Arts/Chef Training
1319,programs.json,name,Culinary Arts/Chef Training
1320,programs.json,name,Baking and Pastry Arts/Baker/Pastry Chef
1321,programs.json,name,Casino Management
1322,programs.json,name,Casino Management
1323,programs.json,name,Casino Management
1324,programs.json,KEY,"Mining, Quarrying, and Oil and Gas Extraction"
1325,programs.json,name,Construction/Heavy Equipment/Earthmoving Equipment Operation
1326,programs.json,name,Construction/Heavy Equipment/Earthmoving Equipment Operation
1327,programs.json,name,Construction/Heavy Equipment/Earthmoving Equipment Operation
1328,programs.json,name,Construction/Heavy Equipment/Earthmoving Equipment Operation
1329,programs.json,name,Construction/Heavy Equipment/Earthmoving Equipment Operation
1330,programs.json,name,Construction/Heavy Equipment/Earthmoving Equipment Operation
1331,programs.json,name,Mining Technology/Technician
1332,programs.json,name,Well Drilling/Driller
1333,programs.json,name,Well Drilling/Driller
1334,programs.json,name,"Geology/Earth Science, General"
1335,programs.json,name,Petroleum Engineering
1336,programs.json,name,Geological/Geophysical Engineering
1337,programs.json,name,Petroleum Technology/Technician
1338,programs.json,name,Blasting/Blaster
1339,programs.json,KEY,"Agriculture, Forestry, Fishing, and Hunting"
1340,programs.json,name,Construction/Heavy Equipment/Earthmoving Equipment Operation
1341,programs.json,name,Food Technology and Processing
1342,programs.json,name,"Animal Sciences, General"
1343,programs.json,name,"Animal Sciences, General"
1344,programs.json,name,"Animal Sciences, General"
1345,programs.json,name,"Natural Resources/Conservation, General"
1346,programs.json,name,Agricultural Engineering
1347,programs.json,name,Equestrian/Equine Studies
1348,programs.json,KEY,Management of Companies and Enterprises
1349,programs.json,name,Accounting
1350,programs.json,name,"Computer and Information Sciences, General"
1351,programs.json,name,Accounting
1352,programs.json,name,"Finance, General"
1353,programs.json,name,"Finance, General"
1354,programs.json,name,"Marketing/Marketing Management, General"
1355,programs.json,name,"Human Resources Management/Personnel Administration, General"
1356,programs.json,name,"Human Resources Management/Personnel Administration, General"
1357,programs.json,name,"Human Resources Management/Personnel Administration, General"
1358,programs.json,name,"Human Resources Management/Personnel Administration, General"
1359,programs.json,name,Operations Management and Supervision
1360,programs.json,name,Food Science
1361,programs.json,name,"Purchasing, Procurement/Acquisitions and Contracts Management"
1362,programs.json,name,Fashion Merchandising
1363,programs.json,KEY,"Arts, Entertainment, and Recreation"
1364,programs.json,name,Sport and Fitness Administration/Management
1365,programs.json,name,"Art/Art Studies, General"
1366,programs.json,name,"Art/Art Studies, General"
1367,programs.json,name,"Health and Physical Education/Fitness, General"
1368,programs.json,name,Athletic Training/Trainer
1369,programs.json,name,"Dance, General"
1370,programs.json,name,"Art History, Criticism and Conservation"
1371,programs.json,name,"Art History, Criticism and Conservation"
1372,programs.json,name,"Purchasing, Procurement/Acquisitions and Contracts Management"
1373,programs.json,name,"Design and Visual Communications, General"
1374,programs.json,name,Recording Arts Technology/Technician
1375,scenarios.json,news.headline,"Singaporean researchers pioneered a new technique in exposed to minor burns, cuts, bites, or stings today."
1376,scenarios.json,news.body,"A new algorithm from The Singaporean Institute of Technology performs exposed to minor burns, cuts, bites, or stings like a human."
1377,scenarios.json,news.headline,"Malagasy engineers pioneered a new technique in sounds, noise levels are distracting or uncomfortable today."
1378,scenarios.json,news.body,"The Malagasy Institute of Technology showcased a system competitive with humans at sounds, noise levels are distracting or uncomfortable."
1379,scenarios.json,news.headline,Ukrainian engineers unveiled an algorithm capable of exposed to contaminants.
1380,scenarios.json,news.body,The Ukrainian Institute of Technology showcased a system competitive with humans at exposed to contaminants.
1381,scenarios.json,news.headline,Dominican researchers unveiled an algorithm capable of spend time bending or twisting the body.
1382,scenarios.json,news.body,A new algorithm from The Dominican Institute of Technology performs spend time bending or twisting the body like a human.
1383,scenarios.json,news.headline,Cocos Island engineers performs extremely bright or inadequate lighting like a human.
1384,scenarios.json,news.body,The Cocos Island Institute of Technology unveiled an algorithm capable of extremely bright or inadequate lighting.
1385,scenarios.json,news.headline,Basotho researchers performs spend time making repetitive motions like a human.
1386,scenarios.json,news.body,Robotics researchers at the Basotho Institute of Technology pioneered a new technique in spend time making repetitive motions today.
1387,scenarios.json,news.headline,British scientists unveiled an algorithm capable of very hot or cold temperatures.
1388,scenarios.json,news.body,The British Institute of Technology showcased a system competitive with humans at very hot or cold temperatures.
1389,scenarios.json,news.headline,Seychellois engineers pioneered a new technique in exposed to hazardous equipment today.
1390,scenarios.json,news.body,A new algorithm from The Seychellois Institute of Technology performs exposed to hazardous equipment like a human.
1391,scenarios.json,news.headline,Trinidadian scientists unveiled an algorithm capable of spend time walking and running.
1392,scenarios.json,news.body,Robotics researchers at the Trinidadian Institute of Technology pioneered a new technique in spend time walking and running today.
1393,scenarios.json,news.headline,Tongan researchers pioneered a new technique in in an open vehicle or equipment today.
1394,scenarios.json,news.body,The Tongan Institute of Technology unveiled an algorithm capable of in an open vehicle or equipment.
1395,scenarios.json,news.headline,"Hellenic engineers unveiled an algorithm capable of spend time climbing ladders, scaffolds, or poles."
1396,scenarios.json,news.body,"The Hellenic Institute of Technology unveiled an algorithm capable of spend time climbing ladders, scaffolds, or poles."
1397,scenarios.json,news.headline,Comorian researchers pioneered a new technique in on-the-job training today.
1398,scenarios.json,news.body,The Comorian Institute of Technology showcased a system competitive with humans at on-the-job training.
1399,scenarios.json,news.headline,South African scientists unveiled an algorithm capable of on-site or in-plant training.
1400,scenarios.json,news.body,The South African Institute of Technology showcased a system competitive with humans at on-site or in-plant training.
1401,scenarios.json,news.headline,Marshallese engineers unveiled an algorithm capable of importance of repeating same tasks.
1402,scenarios.json,news.body,The Marshallese Institute of Technology unveiled an algorithm capable of importance of repeating same tasks.
1403,scenarios.json,news.headline,"Finnish researchers performs spend time kneeling, crouching, stooping, or crawling like a human."
1404,scenarios.json,news.body,"A new algorithm from The Finnish Institute of Technology performs spend time kneeling, crouching, stooping, or crawling like a human."
1405,scenarios.json,news.headline,Chinese scientists unveiled an algorithm capable of spend time keeping or regaining balance.
1406,scenarios.json,news.body,The Chinese Institute of Technology showcased a system competitive with humans at spend time keeping or regaining balance.
1407,scenarios.json,news.headline,Vatican scientists pioneered a new technique in manual dexterity today.
1408,scenarios.json,news.body,The Vatican Institute of Technology showcased a system competitive with humans at manual dexterity.
1409,scenarios.json,news.headline,Bahamian researchers performs spend time standing like a human.
1410,scenarios.json,news.body,The Bahamian Institute of Technology showcased a system competitive with humans at spend time standing.
1411,scenarios.json,news.headline,Icelandic scientists unveiled an algorithm capable of exposed to hazardous conditions.
1412,scenarios.json,news.body,Robotics researchers at the Icelandic Institute of Technology pioneered a new technique in exposed to hazardous conditions today.
1413,scenarios.json,news.headline,Seychellois researchers performs finger dexterity like a human.
1414,scenarios.json,news.body,Robotics researchers at the Seychellois Institute of Technology pioneered a new technique in finger dexterity today.
1415,scenarios.json,news.headline,"Burkinabé researchers performs indoors, not environmentally controlled like a human."
1416,scenarios.json,news.body,"A new algorithm from The Burkinabé Institute of Technology performs indoors, not environmentally controlled like a human."
1417,scenarios.json,news.headline,American scientists pioneered a new technique in control precision today.
1418,scenarios.json,news.body,The American Institute of Technology showcased a system competitive with humans at control precision.
1419,scenarios.json,news.headline,Nigerien engineers performs exposed to whole body vibration like a human.
1420,scenarios.json,news.body,A new algorithm from The Nigerien Institute of Technology performs exposed to whole body vibration like a human.
1421,scenarios.json,news.headline,Brazilian scientists pioneered a new technique in exposed to high places today.
1422,scenarios.json,news.body,The Brazilian Institute of Technology unveiled an algorithm capable of exposed to high places.
1423,scenarios.json,news.headline,Swati researchers unveiled an algorithm capable of handling and moving objects.
1424,scenarios.json,news.body,A new algorithm from The Swati Institute of Technology performs handling and moving objects like a human.
1425,scenarios.json,news.headline,Hellenic engineers pioneered a new technique in wrist-finger speed today.
1426,scenarios.json,news.body,The Hellenic Institute of Technology showcased a system competitive with humans at wrist-finger speed.
1427,scenarios.json,news.headline,Christmas Island scientists performs consequence of error like a human.
1428,scenarios.json,news.body,The Christmas Island Institute of Technology showcased a system competitive with humans at consequence of error.
1429,scenarios.json,news.headline,Egyptian scientists unveiled an algorithm capable of arm-hand steadiness.
1430,scenarios.json,news.body,A new algorithm from The Egyptian Institute of Technology performs arm-hand steadiness like a human.
1431,scenarios.json,news.headline,Maldivian scientists pioneered a new technique in controlling machines and processes today.
1432,scenarios.json,news.body,Robotics researchers at the Maldivian Institute of Technology pioneered a new technique in controlling machines and processes today.
1433,scenarios.json,news.headline,Bruneian scientists pioneered a new technique in time pressure today.
1434,scenarios.json,news.body,The Bruneian Institute of Technology showcased a system competitive with humans at time pressure.
1435,scenarios.json,news.headline,Ethiopian scientists pioneered a new technique in work schedules today.
1436,scenarios.json,news.body,The Ethiopian Institute of Technology unveiled an algorithm capable of work schedules.
1437,scenarios.json,news.headline,Ethiopian researchers unveiled an algorithm capable of responsible for others' health and safety.
1438,scenarios.json,news.body,A new algorithm from The Ethiopian Institute of Technology performs responsible for others' health and safety like a human.
1439,scenarios.json,news.headline,Portuguese scientists pioneered a new technique in importance of being exact or accurate today.
1440,scenarios.json,news.body,Robotics researchers at the Portuguese Institute of Technology pioneered a new technique in importance of being exact or accurate today.
1441,scenarios.json,news.headline,Slovak scientists unveiled an algorithm capable of frequency of decision making.
1442,scenarios.json,news.body,A new algorithm from The Slovak Institute of Technology performs frequency of decision making like a human.
1443,scenarios.json,news.headline,Niuean engineers performs speed of limb movement like a human.
1444,scenarios.json,news.body,The Niuean Institute of Technology unveiled an algorithm capable of speed of limb movement.
1445,scenarios.json,news.headline,Antiguan scientists performs multilimb coordination like a human.
1446,scenarios.json,news.body,Robotics researchers at the Antiguan Institute of Technology pioneered a new technique in multilimb coordination today.
1447,scenarios.json,news.headline,Tajikistani engineers pioneered a new technique in extent flexibility today.
1448,scenarios.json,news.body,A new algorithm from The Tajikistani Institute of Technology performs extent flexibility like a human.
1449,scenarios.json,news.headline,Solomon Island researchers pioneered a new technique in static strength today.
1450,scenarios.json,news.body,A new algorithm from The Solomon Island Institute of Technology performs static strength like a human.
1451,scenarios.json,news.headline,Gibraltar engineers pioneered a new technique in operation and control today.
1452,scenarios.json,news.body,The Gibraltar Institute of Technology showcased a system competitive with humans at operation and control.
1453,scenarios.json,news.headline,German engineers pioneered a new technique in deal with unpleasant or angry people today.
1454,scenarios.json,news.body,Robotics researchers at the German Institute of Technology pioneered a new technique in deal with unpleasant or angry people today.
1455,scenarios.json,news.headline,Saint Helenian researchers pioneered a new technique in face-to-face discussions today.
1456,scenarios.json,news.body,The Saint Helenian Institute of Technology showcased a system competitive with humans at face-to-face discussions.
1457,scenarios.json,news.headline,U.S. Virgin Island researchers unveiled an algorithm capable of contact with others.
1458,scenarios.json,news.body,Robotics researchers at the U.S. Virgin Island Institute of Technology pioneered a new technique in contact with others today.
1459,scenarios.json,news.headline,Belizean scientists unveiled an algorithm capable of auditory attention.
1460,scenarios.json,news.body,Robotics researchers at the Belizean Institute of Technology pioneered a new technique in auditory attention today.
1461,scenarios.json,news.headline,Bouvet Island scientists pioneered a new technique in physical proximity today.
1462,scenarios.json,news.body,A new algorithm from The Bouvet Island Institute of Technology performs physical proximity like a human.
1463,scenarios.json,news.headline,Slovene engineers performs repairing and maintaining mechanical equipment like a human.
1464,scenarios.json,news.body,The Slovene Institute of Technology showcased a system competitive with humans at repairing and maintaining mechanical equipment.
1465,scenarios.json,news.headline,"Antarctic scientists pioneered a new technique in outdoors, exposed to weather today."
1466,scenarios.json,news.body,"A new algorithm from The Antarctic Institute of Technology performs outdoors, exposed to weather like a human."
1467,scenarios.json,news.headline,Norwegian engineers unveiled an algorithm capable of responsibility for outcomes and results.
1468,scenarios.json,news.body,Robotics researchers at the Norwegian Institute of Technology pioneered a new technique in responsibility for outcomes and results today.
1469,scenarios.json,news.headline,Cambodian engineers performs dynamic strength like a human.
1470,scenarios.json,news.body,A new algorithm from The Cambodian Institute of Technology performs dynamic strength like a human.
1471,scenarios.json,news.headline,"British engineers performs inspecting equipment, structures, or material like a human."
1472,scenarios.json,news.body,"Robotics researchers at the British Institute of Technology pioneered a new technique in inspecting equipment, structures, or material today."
1473,scenarios.json,news.headline,Singaporean scientists performs equipment maintenance like a human.
1474,scenarios.json,news.body,The Singaporean Institute of Technology unveiled an algorithm capable of equipment maintenance.
1475,scenarios.json,news.headline,Seychellois researchers performs work with work group or team like a human.
1476,scenarios.json,news.body,The Seychellois Institute of Technology showcased a system competitive with humans at work with work group or team.
1477,scenarios.json,news.headline,Guinean engineers performs stamina like a human.
1478,scenarios.json,news.body,Robotics researchers at the Guinean Institute of Technology pioneered a new technique in stamina today.
1479,scenarios.json,news.headline,São Toméan researchers unveiled an algorithm capable of repairing.
1480,scenarios.json,news.body,The São Toméan Institute of Technology unveiled an algorithm capable of repairing.
1481,scenarios.json,news.headline,Emiri scientists pioneered a new technique in selective attention today.
1482,scenarios.json,news.body,Robotics researchers at the Emiri Institute of Technology pioneered a new technique in selective attention today.
1483,scenarios.json,news.headline,Taiwanese engineers pioneered a new technique in gross body coordination today.
1484,scenarios.json,news.body,The Taiwanese Institute of Technology showcased a system competitive with humans at gross body coordination.
1485,scenarios.json,news.headline,Bahraini engineers performs hearing sensitivity like a human.
1486,scenarios.json,news.body,The Bahraini Institute of Technology unveiled an algorithm capable of hearing sensitivity.
1487,scenarios.json,news.headline,Costa Rican engineers unveiled an algorithm capable of glare sensitivity.
1488,scenarios.json,news.body,The Costa Rican Institute of Technology unveiled an algorithm capable of glare sensitivity.
1489,scenarios.json,news.headline,"Northern Marianan engineers unveiled an algorithm capable of operating vehicles, mechanized devices, or equipment."
1490,scenarios.json,news.body,"The Northern Marianan Institute of Technology unveiled an algorithm capable of operating vehicles, mechanized devices, or equipment."
1491,scenarios.json,news.headline,Central African engineers pioneered a new technique in sound localization today.
1492,scenarios.json,news.body,Robotics researchers at the Central African Institute of Technology pioneered a new technique in sound localization today.
1493,scenarios.json,news.headline,Monacan researchers pioneered a new technique in exposed to radiation today.
1494,scenarios.json,news.body,Robotics researchers at the Monacan Institute of Technology pioneered a new technique in exposed to radiation today.
1495,scenarios.json,news.headline,Australian scientists performs depth perception like a human.
1496,scenarios.json,news.body,The Australian Institute of Technology showcased a system competitive with humans at depth perception.
1497,scenarios.json,news.headline,South Sudanese engineers pioneered a new technique in near vision today.
1498,scenarios.json,news.body,A new algorithm from The South Sudanese Institute of Technology performs near vision like a human.
1499,scenarios.json,news.headline,Thai researchers pioneered a new technique in perceptual speed today.
1500,scenarios.json,news.body,Robotics researchers at the Thai Institute of Technology pioneered a new technique in perceptual speed today.
1501,scenarios.json,news.headline,Saint-Pierrais scientists performs peripheral vision like a human.
1502,scenarios.json,news.body,Robotics researchers at the Saint-Pierrais Institute of Technology pioneered a new technique in peripheral vision today.
1503,scenarios.json,news.headline,Austrian researchers pioneered a new technique in mechanical today.
1504,scenarios.json,news.body,A new algorithm from The Austrian Institute of Technology performs mechanical like a human.
1505,scenarios.json,news.headline,Pitcairn Island engineers performs production and processing like a human.
1506,scenarios.json,news.body,The Pitcairn Island Institute of Technology unveiled an algorithm capable of production and processing.
1507,scenarios.json,news.headline,Azeri engineers unveiled an algorithm capable of gross body equilibrium.
1508,scenarios.json,news.body,A new algorithm from The Azeri Institute of Technology performs gross body equilibrium like a human.
1509,scenarios.json,news.headline,Canadian engineers unveiled an algorithm capable of level of competition.
1510,scenarios.json,news.body,The Canadian Institute of Technology showcased a system competitive with humans at level of competition.
1511,scenarios.json,news.headline,Antarctic scientists unveiled an algorithm capable of night vision.
1512,scenarios.json,news.body,The Antarctic Institute of Technology unveiled an algorithm capable of night vision.
1513,scenarios.json,news.headline,Gabonese engineers performs duration of typical work week like a human.
1514,scenarios.json,news.body,The Gabonese Institute of Technology unveiled an algorithm capable of duration of typical work week.
1515,scenarios.json,news.headline,Somalilander researchers performs spatial orientation like a human.
1516,scenarios.json,news.body,A new algorithm from The Somalilander Institute of Technology performs spatial orientation like a human.
1517,scenarios.json,news.headline,British Virgin Island engineers pioneered a new technique in quality control analysis today.
1518,scenarios.json,news.body,A new algorithm from The British Virgin Island Institute of Technology performs quality control analysis like a human.
1519,scenarios.json,news.headline,Montserratian engineers unveiled an algorithm capable of coordinate or lead others.
1520,scenarios.json,news.body,The Montserratian Institute of Technology showcased a system competitive with humans at coordinate or lead others.
1521,scenarios.json,news.headline,Swati scientists pioneered a new technique in deal with physically aggressive people today.
1522,scenarios.json,news.body,The Swati Institute of Technology showcased a system competitive with humans at deal with physically aggressive people.
1523,scenarios.json,news.headline,Burmese researchers unveiled an algorithm capable of visual color discrimination.
1524,scenarios.json,news.body,The Burmese Institute of Technology unveiled an algorithm capable of visual color discrimination.
1525,scenarios.json,news.headline,Finnish engineers performs repairing and maintaining electronic equipment like a human.
1526,scenarios.json,news.body,A new algorithm from The Finnish Institute of Technology performs repairing and maintaining electronic equipment like a human.
1527,scenarios.json,news.headline,Bosnian scientists unveiled an algorithm capable of deal with external customers.
1528,scenarios.json,news.body,The Bosnian Institute of Technology showcased a system competitive with humans at deal with external customers.
1529,scenarios.json,news.headline,Yemeni researchers pioneered a new technique in far vision today.
1530,scenarios.json,news.body,The Yemeni Institute of Technology showcased a system competitive with humans at far vision.
1531,scenarios.json,news.headline,Guinean scientists performs telephone like a human.
1532,scenarios.json,news.body,A new algorithm from The Guinean Institute of Technology performs telephone like a human.
1533,scenarios.json,news.headline,Maltese scientists performs dynamic flexibility like a human.
1534,scenarios.json,news.body,A new algorithm from The Maltese Institute of Technology performs dynamic flexibility like a human.
1535,scenarios.json,news.headline,British scientists pioneered a new technique in building and construction today.
1536,scenarios.json,news.body,The British Institute of Technology showcased a system competitive with humans at building and construction.
1537,scenarios.json,news.headline,Christmas Island scientists performs transportation like a human.
1538,scenarios.json,news.body,The Christmas Island Institute of Technology showcased a system competitive with humans at transportation.
1539,scenarios.json,news.headline,Puerto Rican scientists unveiled an algorithm capable of spend time sitting.
1540,scenarios.json,news.body,A new algorithm from The Puerto Rican Institute of Technology performs spend time sitting like a human.
1541,scenarios.json,news.headline,"Singaporean engineers unveiled an algorithm capable of monitor processes, materials, or surroundings."
1542,scenarios.json,news.body,"The Singaporean Institute of Technology showcased a system competitive with humans at monitor processes, materials, or surroundings."
1543,scenarios.json,news.headline,Georgian scientists performs food production like a human.
1544,scenarios.json,news.body,The Georgian Institute of Technology showcased a system competitive with humans at food production.
1545,scenarios.json,news.headline,Honduran engineers performs public safety and security like a human.
1546,scenarios.json,news.body,The Honduran Institute of Technology unveiled an algorithm capable of public safety and security.
1547,scenarios.json,news.headline,Bouvet Island scientists performs time sharing like a human.
1548,scenarios.json,news.body,A new algorithm from The Bouvet Island Institute of Technology performs time sharing like a human.
1549,scenarios.json,news.headline,Ecuadorian researchers unveiled an algorithm capable of exposed to disease or infections.
1550,scenarios.json,news.body,The Ecuadorian Institute of Technology showcased a system competitive with humans at exposed to disease or infections.
1551,scenarios.json,news.headline,Russian scientists performs visualization like a human.
1552,scenarios.json,news.body,The Russian Institute of Technology showcased a system competitive with humans at visualization.
1553,scenarios.json,news.headline,Ivorian scientists performs letters and memos like a human.
1554,scenarios.json,news.body,A new algorithm from The Ivorian Institute of Technology performs letters and memos like a human.
1555,scenarios.json,news.headline,Namibian engineers pioneered a new technique in explosive strength today.
1556,scenarios.json,news.body,The Namibian Institute of Technology unveiled an algorithm capable of explosive strength.
1557,scenarios.json,news.headline,"Laotian researchers unveiled an algorithm capable of drafting, laying out, and specifying technical devices, parts, and equipment."
1558,scenarios.json,news.body,"A new algorithm from The Laotian Institute of Technology performs drafting, laying out, and specifying technical devices, parts, and equipment like a human."
1559,scenarios.json,news.headline,"Singaporean researchers pioneered a new technique in exposed to minor burns, cuts, bites, or stings today."
1560,scenarios.json,news.body,"A new algorithm from The Singaporean Institute of Technology performs exposed to minor burns, cuts, bites, or stings like a human."
1561,scenarios.json,news.headline,"Malagasy engineers pioneered a new technique in sounds, noise levels are distracting or uncomfortable today."
1562,scenarios.json,news.body,"The Malagasy Institute of Technology showcased a system competitive with humans at sounds, noise levels are distracting or uncomfortable."
1563,scenarios.json,news.headline,Ukrainian engineers unveiled an algorithm capable of exposed to contaminants.
1564,scenarios.json,news.body,The Ukrainian Institute of Technology showcased a system competitive with humans at exposed to contaminants.
1565,scenarios.json,news.headline,Dominican researchers unveiled an algorithm capable of spend time bending or twisting the body.
1566,scenarios.json,news.body,A new algorithm from The Dominican Institute of Technology performs spend time bending or twisting the body like a human.
1567,scenarios.json,news.headline,Cocos Island engineers performs extremely bright or inadequate lighting like a human.
1568,scenarios.json,news.body,The Cocos Island Institute of Technology unveiled an algorithm capable of extremely bright or inadequate lighting.
1569,scenarios.json,news.headline,Basotho researchers performs spend time making repetitive motions like a human.
1570,scenarios.json,news.body,Robotics researchers at the Basotho Institute of Technology pioneered a new technique in spend time making repetitive motions today.
1571,scenarios.json,news.headline,British scientists unveiled an algorithm capable of very hot or cold temperatures.
1572,scenarios.json,news.body,The British Institute of Technology showcased a system competitive with humans at very hot or cold temperatures.
1573,scenarios.json,news.headline,Seychellois engineers pioneered a new technique in exposed to hazardous equipment today.
1574,scenarios.json,news.body,A new algorithm from The Seychellois Institute of Technology performs exposed to hazardous equipment like a human.
1575,scenarios.json,news.headline,Trinidadian scientists unveiled an algorithm capable of spend time walking and running.
1576,scenarios.json,news.body,Robotics researchers at the Trinidadian Institute of Technology pioneered a new technique in spend time walking and running today.
1577,scenarios.json,news.headline,Tongan researchers pioneered a new technique in in an open vehicle or equipment today.
1578,scenarios.json,news.body,The Tongan Institute of Technology unveiled an algorithm capable of in an open vehicle or equipment.
1579,scenarios.json,news.headline,"Hellenic engineers unveiled an algorithm capable of spend time climbing ladders, scaffolds, or poles."
1580,scenarios.json,news.body,"The Hellenic Institute of Technology unveiled an algorithm capable of spend time climbing ladders, scaffolds, or poles."
1581,scenarios.json,news.headline,Comorian researchers pioneered a new technique in on-the-job training today.
1582,scenarios.json,news.body,The Comorian Institute of Technology showcased a system competitive with humans at on-the-job training.
1583,scenarios.json,news.headline,South African scientists unveiled an algorithm capable of on-site or in-plant training.
1584,scenarios.json,news.body,The South African Institute of Technology showcased a system competitive with humans at on-site or in-plant training.
1585,scenarios.json,news.headline,Marshallese engineers unveiled an algorithm capable of importance of repeating same tasks.
1586,scenarios.json,news.body,The Marshallese Institute of Technology unveiled an algorithm capable of importance of repeating same tasks.
1587,scenarios.json,news.headline,"Finnish researchers performs spend time kneeling, crouching, stooping, or crawling like a human."
1588,scenarios.json,news.body,"A new algorithm from The Finnish Institute of Technology performs spend time kneeling, crouching, stooping, or crawling like a human."
1589,scenarios.json,news.headline,Chinese scientists unveiled an algorithm capable of spend time keeping or regaining balance.
1590,scenarios.json,news.body,The Chinese Institute of Technology showcased a system competitive with humans at spend time keeping or regaining balance.
1591,scenarios.json,news.headline,Vatican scientists pioneered a new technique in manual dexterity today.
1592,scenarios.json,news.body,The Vatican Institute of Technology showcased a system competitive with humans at manual dexterity.
1593,scenarios.json,news.headline,Bahamian researchers performs spend time standing like a human.
1594,scenarios.json,news.body,The Bahamian Institute of Technology showcased a system competitive with humans at spend time standing.
1595,scenarios.json,news.headline,Icelandic scientists unveiled an algorithm capable of exposed to hazardous conditions.
1596,scenarios.json,news.body,Robotics researchers at the Icelandic Institute of Technology pioneered a new technique in exposed to hazardous conditions today.
1597,scenarios.json,news.headline,Seychellois researchers performs finger dexterity like a human.
1598,scenarios.json,news.body,Robotics researchers at the Seychellois Institute of Technology pioneered a new technique in finger dexterity today.
1599,scenarios.json,news.headline,"Burkinabé researchers performs indoors, not environmentally controlled like a human."
1600,scenarios.json,news.body,"A new algorithm from The Burkinabé Institute of Technology performs indoors, not environmentally controlled like a human."
1601,scenarios.json,news.headline,American scientists pioneered a new technique in control precision today.
1602,scenarios.json,news.body,The American Institute of Technology showcased a system competitive with humans at control precision.
1603,scenarios.json,news.headline,Nigerien engineers performs exposed to whole body vibration like a human.
1604,scenarios.json,news.body,A new algorithm from The Nigerien Institute of Technology performs exposed to whole body vibration like a human.
1605,scenarios.json,news.headline,Brazilian scientists pioneered a new technique in exposed to high places today.
1606,scenarios.json,news.body,The Brazilian Institute of Technology unveiled an algorithm capable of exposed to high places.
1607,scenarios.json,news.headline,Swati researchers unveiled an algorithm capable of handling and moving objects.
1608,scenarios.json,news.body,A new algorithm from The Swati Institute of Technology performs handling and moving objects like a human.
1609,scenarios.json,news.headline,Hellenic engineers pioneered a new technique in wrist-finger speed today.
1610,scenarios.json,news.body,The Hellenic Institute of Technology showcased a system competitive with humans at wrist-finger speed.
1611,scenarios.json,news.headline,Christmas Island scientists performs consequence of error like a human.
1612,scenarios.json,news.body,The Christmas Island Institute of Technology showcased a system competitive with humans at consequence of error.
1613,scenarios.json,news.headline,Egyptian scientists unveiled an algorithm capable of arm-hand steadiness.
1614,scenarios.json,news.body,A new algorithm from The Egyptian Institute of Technology performs arm-hand steadiness like a human.
1615,scenarios.json,news.headline,Maldivian scientists pioneered a new technique in controlling machines and processes today.
1616,scenarios.json,news.body,Robotics researchers at the Maldivian Institute of Technology pioneered a new technique in controlling machines and processes today.
1617,scenarios.json,news.headline,Bruneian scientists pioneered a new technique in time pressure today.
1618,scenarios.json,news.body,The Bruneian Institute of Technology showcased a system competitive with humans at time pressure.
1619,scenarios.json,news.headline,Ethiopian scientists pioneered a new technique in work schedules today.
1620,scenarios.json,news.body,The Ethiopian Institute of Technology unveiled an algorithm capable of work schedules.
1621,scenarios.json,news.headline,Ethiopian researchers unveiled an algorithm capable of responsible for others' health and safety.
1622,scenarios.json,news.body,A new algorithm from The Ethiopian Institute of Technology performs responsible for others' health and safety like a human.
1623,scenarios.json,news.headline,Portuguese scientists pioneered a new technique in importance of being exact or accurate today.
1624,scenarios.json,news.body,Robotics researchers at the Portuguese Institute of Technology pioneered a new technique in importance of being exact or accurate today.
1625,scenarios.json,news.headline,Slovak scientists unveiled an algorithm capable of frequency of decision making.
1626,scenarios.json,news.body,A new algorithm from The Slovak Institute of Technology performs frequency of decision making like a human.
1627,scenarios.json,news.headline,Niuean engineers performs speed of limb movement like a human.
1628,scenarios.json,news.body,The Niuean Institute of Technology unveiled an algorithm capable of speed of limb movement.
1629,scenarios.json,news.headline,Antiguan scientists performs multilimb coordination like a human.
1630,scenarios.json,news.body,Robotics researchers at the Antiguan Institute of Technology pioneered a new technique in multilimb coordination today.
1631,scenarios.json,news.headline,Tajikistani engineers pioneered a new technique in extent flexibility today.
